Unnamed: 0,RowID,Outcome,Intervention,Comparator,Answer,Reasoning,XML
574,4419460,HbA1c at 12 or 24 months.,"The Child and Adolescent Structured Competencies Approach to Diabetes Education (CASCADE) is a structured educational group program, using psychological techniques, delivered primarily by diabetes nurses.",control,No significant difference,"Given that the trial found no evidence of benefits on venous HbA1c at 12 and 24 months and little evidence of benefits on secondary outcomes, the focus of this paper is to use the findings of the process evaluation to suggest how future structured education may be more effectively implemented.12",4419460
575,4577567,stride length,stride frequency manipulation,free stride frequency,Significantly increased,Kinematic parameters measured before and after the 3-week training in RWM showed increased stride length (4.54%; p<0.0001),4577567
576,4577567,contact time,stride frequency manipulation,free stride frequency,Significantly increased,"With regard to the two training strategies, within the RWM group the CT significantly increased by 4.58% (p<0.001),",4577567
577,4577567,stride frequency,stride frequency manipulation,free stride frequency,Significantly decreased,a decreased stride frequency (4.44%; p<0.0001),4577567
578,4577567,internal work,stride frequency manipulation,free stride frequency,Significantly decreased,"nversely, a decreased stride frequency (4.44%; p<0.0001) and internal work (7.09%; p<0.05) were found.",4577567
579,5294349,datasets of 3D coordinates,CT scan,2–4 stereo radiograph pair examinations,No significant difference,"he precision of RSA corresponding to the 99% confidence interval was 1.36°, 1.36°, and 0.60° for X-, Y-, and Z-rotation and 0.40, 0.17, and 0.37 mm for X-, Y-, and Z-translation. The limit of agreement between CT and RSA was 1.51°, 2.17°, and 1.05° for rotation and 0.59, 0.56, and 0.74 mm for translation. The differences between CT and RSA are close to the described normal 99% confidence interval for precision in RSA: 0.3° to 2° for rotation and 0.15 to 0.6 mm for translation.",5294349
580,5294349,datasets of 3D coordinates,CT scan,2–4 stereo radiograph pair examinations,No significant difference,"CT scans can be used for migration measurements in longitudinal evaluations of patients with RSA markers without losing clinically significant precision. The use of CT scans enables following RSA studies started earlier using a normal CT scan, thus avoiding the need for special RSA radiology facilities.",5294349
581,3329632,ICER (incremental cost-effectiveness ratio),ranibizumab ,ranibizumab combined with laser therapy,Significantly decreased,"Ranibizumab monotherapy was associated with an incremental gain of 0.17 QALY and cost of £4 191, corresponding to an ICER of £24 028 per QALY gained relative to laser monotherapy (table 3). Combination therapy provided an incremental gain of 0.13 QALY over laser monotherapy for an incremental cost of £4 695, leading to an ICER of £36 106 per QALY gained.",3329632
582,3800940,"Indralupta is a unique, idiopathic, non-cictricial, non-inflammatory alopecia, presents as discoid areas of hair loss.",Gomutra sodhit Langali moola with honey for external application,Godugdha sodhit Langali moola with honey for external application,Significantly decreased,It was observed that after 60 days of treatment with Gomutrashodhit Langlimool in Group A there was reduction in Hair fall which is statistically highly significant (P<0.001) and highly significant improvement was observed in reducing dandruff.(p<0.001). Where as in Group B Godugdashodhit Langlimool application reduced the hair fall to statistically significant level (p<0.01) and statistically significant in reducing the dandruff in patient with Indralupta (P<0.01).,3800940
583,4819709,Bending the legs without discomfort,Ultrasound‐guided foam sclerotherapy,surgery,Significantly increased,"Bending the legs without discomfort	50	3·0	4·6	1·38 (1·14, 1·67)",4819709
584,4819709,Lifting heavy objects without discomfort,Ultrasound‐guided foam sclerotherapy,surgery,Significantly increased,"Lifting heavy objects without discomfort	50	4·8	9·8	1·97 (1·59, 2·44)90	16·9	34·5",4819709
585,4819709,Moving from standing to sitting without discomfort,Ultrasound‐guided foam sclerotherapy,surgery,Significantly increased,"Moving from standing to sitting without discomfort	50	1·9	3·7	1·63 (1·35, 1·97)",4819709
586,4819709,Standing still for a long time (> 15 min ) without discomfort,Ultrasound‐guided foam sclerotherapy,surgery,Significantly increased,"Standing still for a long time (> 15 min ) without discomfort	50	3·9	7·1	1·67 (1·36, 2·05)90	15·8	28·7",4819709
587,4819709,Walking short distances (< 20 min ) without discomfort,Ultrasound‐guided foam sclerotherapy,surgery,Significantly increased,"Walking short distances (< 20 min ) without discomfort	50	1·9	4·4	2·00 (1·65, 2·42)90	8·2	19·1",4819709
588,4819709,Walking long distances (> 20 min),Ultrasound‐guided foam sclerotherapy,surgery,Significantly increased,"Walking long distances (> 20 min)	50	4·5	8·0	1·76 (1·45, 2·14)90	15·2	27·1",4819709
589,4819709,Having a bath or shower,Ultrasound‐guided foam sclerotherapy,surgery,No significant difference,"Having a bath or shower	50	5·4	4·9	0·85 (0·70, 1·03)90	11·4	10·3",4819709
590,4819709,Driving a car,Ultrasound‐guided foam sclerotherapy,surgery,Significantly increased,"Driving a car	50	4·1	7·0	1·78 (1·45, 2·19)",4819709
591,4819709,Doing housework,Ultrasound‐guided foam sclerotherapy,surgery,Significantly increased,"Doing housework	50	2·1	4·5	2·10 (1·72, 2·56)",4819709
592,4819709,Looking after children,Ultrasound‐guided foam sclerotherapy,surgery,Significantly increased,"Looking after children	50	1·2	3·5	2·20 (1·61, 3·00)90	6·2	17·9",4819709
593,4819709,Wearing clothes that show the legs,Ultrasound‐guided foam sclerotherapy,surgery,No significant difference,"Wearing clothes that show the legs	50	12·4	12·8	1·03 (0·78, 1·35)90	56·6	58·7",4819709
594,4819709,Partial return to normal work/employment,Ultrasound‐guided foam sclerotherapy,surgery,Significantly increased,"Partial return to normal work/employment	50	4·4	9·9	2·16 (1·72, 2·72)90	15·4	34·2",4819709
595,4819709,Full return to normal work/employment,Ultrasound‐guided foam sclerotherapy,surgery,Significantly increased,"Full return to normal work/employment	50	4·8	11·7	2·56 (2·05, 3·21)90	14·9	36·2",4819709
596,4819709,Going out socially,Ultrasound‐guided foam sclerotherapy,surgery,Significantly increased,"Going out socially	50	7·1	9·3	1·29 (1·06, 1·57)90	25·8	34·0",4819709
597,4819709,Sporting activity or exercise,Ultrasound‐guided foam sclerotherapy,surgery,Significantly increased,"Sporting activity or exercise	50	15·7	21·8	1·33 (1·05, 1·68)",4819709
598,4819709,"Bending the legs without discomfort, lifting heavy objects without discomfort, Moving from standing to sitting without discomfort, Standing still for a long time (> 15 min) without discomfort, Driving a car, Doing housework, Partial return to normal work/employment, Going out socially, Sporting activity or exercise",Endovenous laser ablation,Ultrasound‐guided foam sclerotherapy,No significant difference,"Activity items Bending the legs without discomfort 50 2·7 3·0 0·94 (0·75, 1·17)90 12·6 14·1Lifting heavy objects without discomfort 50 5·9 4·8 1·11 (0·87, 1·42)90 20·5 16·9Moving from standing to sitting without discomfort 50 2·2 1·9 1·12 (0·90, 1·40)90 10·4 9·3Standing still for a long time (> 15 min) without discomfort 50 4·8 3·9 1·14 (0·90, 1·44)90 20·0 15·8Walking short distances (< 20 min) without discomfort 50 3·0 1·9 1·48 (1·19, 1·84)90 13·2 8·2Walking long distances (> 20 min) 50 5·6 4·5 1·32 (1·05, 1·66)90 19·8 15·2Having a bath or shower 50 5·5 5·4 1·19 (0·96, 1·48)90 12·8 11·4Driving a car 50 4·4 4·1 0·95 (0·74, 1·21)90 12·7 12·4Participation items Doing housework 50 2·5 2·1 1·03 (0·82, 1·29)90 8·4 7·3Looking after children 50 1·9 1·2 1·45 (1·04, 2·02)90 8·8 6·2Wearing clothes that show the legs 50 14·6 12·4 1·17 (0·83, 1·64)90 75·1 56·6Partial return to normal work/employment 50 6·3 4·4 1·17 (0·89, 1·52)90 21·1 15·4Full return to normal work/employment 50 7·7 4·8 1·43 (1·11, 1·85)90 23·5 14·9Going out socially 50 6·9 7·1 0·88 (0·70, 1·10)90 23·9 25·8Sporting activity or exercise 50 14·2 15·7 0·80 (0·61, 1·04)90 55·5 62·6",4819709
599,4819709,"walking short distances without discomfort, walking long distances, looking after children, full return to normal work/employment",Endovenous laser ablation,Ultrasound‐guided foam sclerotherapy,Significantly decreased,"Return to ‘walking short distances without discomfort’, ‘walking long distances’, ‘looking after children’ and ‘full return to normal work/employment’ took longer for the EVLA group than the UGFS group.",4819709
600,4819709,"Bending the legs without discomfort, Lifting heavy objects without discomfort, Moving from standing to sitting without discomfort, Standing still for a long time (> 15 min) without discomfort, Walking short distances (< 20 min) without discomfort, Walking long distances (> 20 min), Driving a car, Doing housework, Looking after children, Partial return to normal work/employment, Full return to normal work/employment, Going out socially, Sporting activity or exercise, ",Endovenous laser ablation,surgery,Significantly increased,"Activity items				Bending the legs without discomfort	50	2·7	4·6	1·49 (1·19, 1·75)90	12·6	21·3Lifting heavy objects without discomfort	50	5·9	9·8	1·79 (1·39, 2·27)90	20·5	34·5Moving from standing to sitting without discomfort	50	2·2	3·7	1·56 (1·27, 1·96)90	10·4	17·5Standing still for a long time (> 15 min) without discomfort	50	4·8	7·1	1·41 (1·11, 1·79)90	20·0	28·7Walking short distances (< 20 min) without discomfort	50	3·0	4·4	1·30 (1·04, 1·61)90	13·2	19·1Walking long distances (> 20 min)	50	5·6	8·0	1·53 (1·06, 1·67)90	19·8	27·1Having a bath or shower	50	5·5	4·9	0·74 (0·59, 0·93)90	12·8	10·3Driving a car	50	4·4	7·0	1·82 (1·43, 2·33)90	12·7	21·1Participation items				Doing housework	50	2·5	4·5	1·89 (1·49, 2·38)90	8·4	15·7Looking after children	50	1·9	3·5	1·61 (1·15, 2·27)90	8·8	17·9Wearing clothes that show the legs	50	14·6	12·8	0·97 (0·69, 1·35)90	75·1	58·7Partial return to normal work/employment	50	6·3	9·9	1·75 (1·33, 2·27)90	21·1	34·2Full return to normal work/employment	50	7·7	11·7	1·79 (1·37, 2·27)90	23·5	36·2Going out socially	50	6·9	9·3	1·41 (1·12, 1·75)90	23·9	34·0Sporting activity or exercise	50	14·2	21·8	1·47 (1·12, 1·92)",4819709
601,2891743,transurethral resection (TUR) syndrome,glycine 1.5% solution as irrigating fluid,glucose 5% solution,Significantly increased,TUR syndrome	17*	0	0,2891743
602,2891743,transurethral resection (TUR) syndrome,glycine 1.5% solution as irrigating fluid,normal saline 0.9% solution,Significantly increased,TUR syndrome 17* 0 0,2891743
603,3418149,Morbidity after surgery,ipsilateral arm morbidity,contralateral arm morbidity,Significantly increased,"Comparison of ipsilateral vs. contralateral arm shows that changes affecting one limb strongly correlated with changes affecting the other limb (upper right quarter of Table 3). The highest correlations were abduction (R = 0.78), retroflexion (R = 0.73), scapular distance (R = 0.65), and arm volume (R = 0.57), all P-values <0.001.",3418149
